order_id,order_date,status,item_id,sku,qty_ordered,price,value,discount_amount,total,category,payment_method,bi_st,cust_id,year,month,ref_num,Name Prefix,First Name,Middle Initial,Last Name,Gender,age,full_name,E Mail,Customer Since,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Discount_Percent
100361957,06-11-2020,order_refunded,587299,AHM59C0C5DBB8E98,2,7,7,0,7,Superstore,cod,Valid,15106,2020,Nov-20,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,0
100370311,21-11-2020,canceled,599485,OTHYAY59E0CBB78B39A,2,300,300,0,300,Others,jazzvoucher,Gross,15106,2020,Nov-20,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,0
100370316,21-11-2020,canceled,599491,ENTECO59D4D8FDDD355,2,2812.5,2812.5,0,2812.5,Entertainment,Payaxis,Gross,15106,2020,Nov-20,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,0
100370598,21-11-2020,canceled,599812,ENTNOB59D5C80A40401,2,1690,1690,0,1690,Entertainment,Payaxis,Gross,15106,2020,Nov-20,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,0
100376828,13-12-2020,order_refunded,609943,WOFAEY59F9A2CD35852-36,2,119.9,119.9,0,119.9,Women's Fashion,cod,Valid,15106,2020,Dec-20,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,0
100383230,20-12-2020,canceled,621322,WOFIMA59ACDFB589D23,2,140,140,14,126,Women's Fashion,Easypay_MA,Gross,15106,2020,Dec-20,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,10
100383230,20-12-2020,canceled,621323,WOFIMA59AD66C6F3CCF,2,125,125,12.5,112.5,Women's Fashion,Easypay_MA,Gross,15106,2020,Dec-20,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,10
100383242,20-12-2020,complete,621348,WOFIMA59AD66C6F3CCF,2,125,125,12.5,112.5,Women's Fashion,easypay_voucher,Net,15106,2020,Dec-20,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,10
100383242,20-12-2020,complete,621349,WOFIMA59ACDFB589D23,2,140,140,14,126,Women's Fashion,easypay_voucher,Net,15106,2020,Dec-20,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,10
100397949,22-12-2020,complete,647732,WOFIMA59ACDFB589D23,2,140,140,14,126,Women's Fashion,easypay_voucher,Net,15106,2020,Dec-20,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,10
100397949,22-12-2020,complete,647733,WOFIMA59AD8F3352F96,2,99,99,9.9,89.1,Women's Fashion,easypay_voucher,Net,15106,2020,Dec-20,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,10
100397949,22-12-2020,complete,647734,WOFIMA5A034BBC32576,2,125,125,12.5,112.5,Women's Fashion,easypay_voucher,Net,15106,2020,Dec-20,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,10
100397973,22-12-2020,canceled,647772,WOFIMA5A034BBC32576,3,125,250,25,225,Women's Fashion,easypay_voucher,Gross,15106,2020,Dec-20,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,10
100442319,04-02-2021,complete,724960,BAGDEA59CE20F578CC7,3,29.9,59.8,0,59.8,Beauty & Grooming,cod,Net,15106,2021,Feb-21,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,0
100447999,01-03-2021,canceled,735134,ENTSON5A5EDCB3952D6,3,587,1174,300,874,Entertainment,Easypay,Gross,15106,2021,Mar-21,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,25.55366269
100447999,01-03-2021,canceled,735135,APPWES59FADABC0A2D6,9,182,1456,0,1456,Appliances,Easypay,Gross,15106,2021,Mar-21,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,0
100448205,01-03-2021,canceled,735530,MATINF5A61FBB6B9553,2,1239.9,1239.9,150,1089.9,Mobiles & Tablets,Easypay,Gross,15106,2021,Mar-21,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,12.09774982
100448717,01-03-2021,canceled,736561,ENTLYN5A58C7EE69DDA,3,56.8,113.6,0,113.6,Entertainment,Easypay,Gross,15106,2021,Mar-21,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,0
100449034,03-03-2021,order_refunded,737161,APPSEN5A4E1EE5D4BDD,3,172.2,344.4,0,344.4,Appliances,cod,Valid,15106,2021,Mar-21,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,0
100449034,03-03-2021,order_refunded,737162,APPCAM59BA8E1E0DC47,2,110,110,0,110,Appliances,cod,Valid,15106,2021,Mar-21,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,0
100469648,03-04-2021,order_refunded,769575,WOFSIT59ADF8A15AFBF,1,112.5,0,0,0,Women's Fashion,easypay_voucher,Valid,15106,2021,Apr-21,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,5
100469652,03-04-2021,complete,769581,WOFSIT5A8FC9E90052E,1,130,0,0,0,Women's Fashion,easypay_voucher,Net,15106,2021,Apr-21,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,5
100476933,15-04-2021,complete,780846,WOFSIT5A8FC9DF61019,3,138,276,27.6,248.4,Women's Fashion,easypay_voucher,Net,15106,2021,Apr-21,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,10
100514243,21-05-2021,complete,827831,APPGEE59AD7EF506196,2,350,350,0,350,Appliances,cod,Net,15106,2021,May-21,503495,Mr.,Lenny,X,Blount,M,64,"Blount, Lenny",lenny.blount@apple.com,12/22/2005,684-24-1587,228-450-0931,Drew,Sunflower,Drew,MS,38737,South,lxblount,0
100354700,01-10-2020,order_refunded,574812,Space_Ear-Phone-WA-500,1,32.3,0,0,0,Mobiles & Tablets,cod,Valid,37011,2020,Oct-20,182401,Dr.,Romeo,G,Hopps,M,38,"Hopps, Romeo",romeo.hopps@outlook.com,1/24/2013,698-16-4181,308-392-2413,Snyder,Dodge,Snyder,NE,68664,Midwest,rghopps,4.19504644
100354700,01-10-2020,order_refunded,574813,A4-Tech_Head-Phone-M-660-Bloody,1,444.4,0,0,0,Mobiles & Tablets,cod,Valid,37011,2020,Oct-20,182401,Dr.,Romeo,G,Hopps,M,38,"Hopps, Romeo",romeo.hopps@outlook.com,1/24/2013,698-16-4181,308-392-2413,Snyder,Dodge,Snyder,NE,68664,Midwest,rghopps,4.195544554
100357028,12-10-2020,received,579086,SOGALM59AC4E5CCD327,2,43.8,43.8,7.082,36.718,Soghaat,cod,Valid,37011,2020,Oct-20,182401,Dr.,Romeo,G,Hopps,M,38,"Hopps, Romeo",romeo.hopps@outlook.com,1/24/2013,698-16-4181,308-392-2413,Snyder,Dodge,Snyder,NE,68664,Midwest,rghopps,16.16894977
100357028,12-10-2020,received,579087,MATHQD59AC7B79D8147,2,79.9,79.9,12.918,66.982,Mobiles & Tablets,cod,Valid,37011,2020,Oct-20,182401,Dr.,Romeo,G,Hopps,M,38,"Hopps, Romeo",romeo.hopps@outlook.com,1/24/2013,698-16-4181,308-392-2413,Snyder,Dodge,Snyder,NE,68664,Midwest,rghopps,16.16770964
100389916,20-12-2020,order_refunded,633435,FRE59C0C20539731,2,24.8,24.8,0,24.8,Superstore,cod,Valid,37011,2020,Dec-20,182401,Dr.,Romeo,G,Hopps,M,38,"Hopps, Romeo",romeo.hopps@outlook.com,1/24/2013,698-16-4181,308-392-2413,Snyder,Dodge,Snyder,NE,68664,Midwest,rghopps,0
100389916,20-12-2020,order_refunded,633436,FRE59C0C20862900,2,27.8,27.8,0,27.8,Superstore,cod,Valid,37011,2020,Dec-20,182401,Dr.,Romeo,G,Hopps,M,38,"Hopps, Romeo",romeo.hopps@outlook.com,1/24/2013,698-16-4181,308-392-2413,Snyder,Dodge,Snyder,NE,68664,Midwest,rghopps,0
100389916,20-12-2020,order_refunded,633437,MEFKUR59AD9703D75EE,2,49.8,49.8,0,49.8,Men's Fashion,cod,Valid,37011,2020,Dec-20,182401,Dr.,Romeo,G,Hopps,M,38,"Hopps, Romeo",romeo.hopps@outlook.com,1/24/2013,698-16-4181,308-392-2413,Snyder,Dodge,Snyder,NE,68664,Midwest,rghopps,0
100535491,29-06-2021,received,859320,SOGALM5A8BD55CD82F1,2,22.5,22.5,0,22.5,Soghaat,cod,Valid,37011,2021,Jun-21,182401,Dr.,Romeo,G,Hopps,M,38,"Hopps, Romeo",romeo.hopps@outlook.com,1/24/2013,698-16-4181,308-392-2413,Snyder,Dodge,Snyder,NE,68664,Midwest,rghopps,0
100535491,29-06-2021,received,859321,MEFOTH5A8C00DD1A89A-L,2,59.9,59.9,0,59.9,Men's Fashion,cod,Valid,37011,2021,Jun-21,182401,Dr.,Romeo,G,Hopps,M,38,"Hopps, Romeo",romeo.hopps@outlook.com,1/24/2013,698-16-4181,308-392-2413,Snyder,Dodge,Snyder,NE,68664,Midwest,rghopps,0
100535491,29-06-2021,received,859323,SOGAHM59C0B2B7C5EE7,2,23,23,0,23,Soghaat,cod,Valid,37011,2021,Jun-21,182401,Dr.,Romeo,G,Hopps,M,38,"Hopps, Romeo",romeo.hopps@outlook.com,1/24/2013,698-16-4181,308-392-2413,Snyder,Dodge,Snyder,NE,68664,Midwest,rghopps,0
100535493,29-06-2021,order_refunded,859332,SOGALM5A8BD55CD82F1,2,22.5,22.5,0,22.5,Soghaat,cod,Valid,37011,2021,Jun-21,182401,Dr.,Romeo,G,Hopps,M,38,"Hopps, Romeo",romeo.hopps@outlook.com,1/24/2013,698-16-4181,308-392-2413,Snyder,Dodge,Snyder,NE,68664,Midwest,rghopps,0
100535493,29-06-2021,order_refunded,859333,MEFOTH5A8C00DD1A89A-L,2,59.9,59.9,0,59.9,Men's Fashion,cod,Valid,37011,2021,Jun-21,182401,Dr.,Romeo,G,Hopps,M,38,"Hopps, Romeo",romeo.hopps@outlook.com,1/24/2013,698-16-4181,308-392-2413,Snyder,Dodge,Snyder,NE,68664,Midwest,rghopps,0
100535493,29-06-2021,order_refunded,859335,SOGAHM59C0B2B7C5EE7,2,23,23,0,23,Soghaat,cod,Valid,37011,2021,Jun-21,182401,Dr.,Romeo,G,Hopps,M,38,"Hopps, Romeo",romeo.hopps@outlook.com,1/24/2013,698-16-4181,308-392-2413,Snyder,Dodge,Snyder,NE,68664,Midwest,rghopps,0
100535496,29-06-2021,order_refunded,859338,SOGALM5A8BD55CD82F1,2,22.5,22.5,0,22.5,Soghaat,cod,Valid,37011,2021,Jun-21,182401,Dr.,Romeo,G,Hopps,M,38,"Hopps, Romeo",romeo.hopps@outlook.com,1/24/2013,698-16-4181,308-392-2413,Snyder,Dodge,Snyder,NE,68664,Midwest,rghopps,0
100535496,29-06-2021,order_refunded,859339,MEFOTH5A8C00DD1A89A-L,2,59.9,59.9,0,59.9,Men's Fashion,cod,Valid,37011,2021,Jun-21,182401,Dr.,Romeo,G,Hopps,M,38,"Hopps, Romeo",romeo.hopps@outlook.com,1/24/2013,698-16-4181,308-392-2413,Snyder,Dodge,Snyder,NE,68664,Midwest,rghopps,0
100535496,29-06-2021,order_refunded,859341,SOGAHM59C0B2B7C5EE7,2,23,23,0,23,Soghaat,cod,Valid,37011,2021,Jun-21,182401,Dr.,Romeo,G,Hopps,M,38,"Hopps, Romeo",romeo.hopps@outlook.com,1/24/2013,698-16-4181,308-392-2413,Snyder,Dodge,Snyder,NE,68664,Midwest,rghopps,0
100535498,29-06-2021,order_refunded,859350,SOGALM5A8BD55CD82F1,2,22.5,22.5,0,22.5,Soghaat,cod,Valid,37011,2021,Jun-21,182401,Dr.,Romeo,G,Hopps,M,38,"Hopps, Romeo",romeo.hopps@outlook.com,1/24/2013,698-16-4181,308-392-2413,Snyder,Dodge,Snyder,NE,68664,Midwest,rghopps,0
100535498,29-06-2021,order_refunded,859351,MEFOTH5A8C00DD1A89A-L,2,59.9,59.9,0,59.9,Men's Fashion,cod,Valid,37011,2021,Jun-21,182401,Dr.,Romeo,G,Hopps,M,38,"Hopps, Romeo",romeo.hopps@outlook.com,1/24/2013,698-16-4181,308-392-2413,Snyder,Dodge,Snyder,NE,68664,Midwest,rghopps,0
100535498,29-06-2021,order_refunded,859353,SOGAHM59C0B2B7C5EE7,3,23,46,0,46,Soghaat,cod,Valid,37011,2021,Jun-21,182401,Dr.,Romeo,G,Hopps,M,38,"Hopps, Romeo",romeo.hopps@outlook.com,1/24/2013,698-16-4181,308-392-2413,Snyder,Dodge,Snyder,NE,68664,Midwest,rghopps,0
100354701,01-10-2020,complete,574814,Fantastic_FT-1153,4,34.5,103.5,0,103.5,Appliances,cod,Net,52163,2020,Oct-20,716936,Mr.,Florentino,J,Stough,M,60,"Stough, Florentino",florentino.stough@gmail.com,5/28/2010,577-53-4325,201-699-9950,Riverton,Burlington,Riverton,NJ,8076,Northeast,fjstough,0
100354702,01-10-2020,canceled,574815,sitara_210-B,2,121.5,121.5,0,121.5,Women's Fashion,Payaxis,Gross,60132,2020,Oct-20,237201,Mr.,Harrison,F,Criss,M,75,"Criss, Harrison",harrison.criss@yahoo.com,1/17/2003,574-61-2931,304-501-8116,Huntington,Cabell,Huntington,WV,25714,South,hfcriss,0
100354702,01-10-2020,canceled,574816,sitara_205-A,2,115.5,115.5,0,115.5,Women's Fashion,Payaxis,Gross,60132,2020,Oct-20,237201,Mr.,Harrison,F,Criss,M,75,"Criss, Harrison",harrison.criss@yahoo.com,1/17/2003,574-61-2931,304-501-8116,Huntington,Cabell,Huntington,WV,25714,South,hfcriss,0
100354704,01-10-2020,complete,574818,sitara_210-B,2,121.5,121.5,0,121.5,Women's Fashion,Payaxis,Net,60132,2020,Oct-20,237201,Mr.,Harrison,F,Criss,M,75,"Criss, Harrison",harrison.criss@yahoo.com,1/17/2003,574-61-2931,304-501-8116,Huntington,Cabell,Huntington,WV,25714,South,hfcriss,0
100354704,01-10-2020,complete,574819,sitara_205-A,2,115.5,115.5,0,115.5,Women's Fashion,Payaxis,Net,60132,2020,Oct-20,237201,Mr.,Harrison,F,Criss,M,75,"Criss, Harrison",harrison.criss@yahoo.com,1/17/2003,574-61-2931,304-501-8116,Huntington,Cabell,Huntington,WV,25714,South,hfcriss,0
100354703,01-10-2020,order_refunded,574817,Ctees_Barcelona,2,35,35,0,35,Men's Fashion,cod,Valid,44511,2020,Oct-20,562300,Prof.,Micah,M,Coutee,M,18,"Coutee, Micah",micah.coutee@gmail.com,07-12-2004,253-99-1274,479-471-4601,Benton,Benton,Benton,AR,72019,South,mmcoutee,0
100354706,01-10-2020,canceled,574823,Anex_Anex_AG-174 Jucier Blender Grinder,2,445,445,0,445,Appliances,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354706,01-10-2020,canceled,574824,ZA_qmobile_NoirE14G-Gold,3,1279.9,2559.8,0,2559.8,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354706,01-10-2020,canceled,574825,Lenovo-K6Karate-Gold,2,1690,1690,0,1690,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354707,01-10-2020,canceled,574826,Anex_Anex_AG-174 Jucier Blender Grinder,2,445,445,0,445,Appliances,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354707,01-10-2020,canceled,574827,ZA_qmobile_NoirE14G-Gold,3,1279.9,2559.8,0,2559.8,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354707,01-10-2020,canceled,574828,Lenovo-K6Karate-Gold,2,1690,1690,0,1690,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354705,01-10-2020,canceled,574820,Anex_Anex_AG-174 Jucier Blender Grinder,2,445,445,0,445,Appliances,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354705,01-10-2020,canceled,574821,ZA_qmobile_NoirE14G-Gold,3,1279.9,2559.8,0,2559.8,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354705,01-10-2020,canceled,574822,Lenovo-K6Karate-Gold,2,1690,1690,0,1690,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354709,01-10-2020,canceled,574832,Anex_Anex_AG-174 Jucier Blender Grinder,2,445,445,0,445,Appliances,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354709,01-10-2020,canceled,574833,ZA_qmobile_NoirE14G-Gold,3,1279.9,2559.8,0,2559.8,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354709,01-10-2020,canceled,574834,Lenovo-K6Karate-Gold,2,1690,1690,0,1690,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354708,01-10-2020,canceled,574829,Anex_Anex_AG-174 Jucier Blender Grinder,2,445,445,0,445,Appliances,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354708,01-10-2020,canceled,574830,ZA_qmobile_NoirE14G-Gold,3,1279.9,2559.8,0,2559.8,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354708,01-10-2020,canceled,574831,Lenovo-K6Karate-Gold,2,1690,1690,0,1690,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354710,01-10-2020,canceled,574835,Anex_Anex_AG-174 Jucier Blender Grinder,2,445,445,0,445,Appliances,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354710,01-10-2020,canceled,574836,ZA_qmobile_NoirE14G-Gold,3,1279.9,2559.8,0,2559.8,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354710,01-10-2020,canceled,574837,Lenovo-K6Karate-Gold,2,1690,1690,0,1690,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354712,01-10-2020,canceled,574841,Anex_Anex_AG-174 Jucier Blender Grinder,2,445,445,0,445,Appliances,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354712,01-10-2020,canceled,574842,ZA_qmobile_NoirE14G-Gold,3,1279.9,2559.8,0,2559.8,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354712,01-10-2020,canceled,574843,Lenovo-K6Karate-Gold,2,1690,1690,0,1690,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354711,01-10-2020,canceled,574838,Anex_Anex_AG-174 Jucier Blender Grinder,2,445,445,0,445,Appliances,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354711,01-10-2020,canceled,574839,ZA_qmobile_NoirE14G-Gold,3,1279.9,2559.8,0,2559.8,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354711,01-10-2020,canceled,574840,Lenovo-K6Karate-Gold,2,1690,1690,0,1690,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354714,01-10-2020,canceled,574847,Anex_Anex_AG-174 Jucier Blender Grinder,2,445,445,0,445,Appliances,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354714,01-10-2020,canceled,574848,ZA_qmobile_NoirE14G-Gold,3,1279.9,2559.8,0,2559.8,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354714,01-10-2020,canceled,574849,Lenovo-K6Karate-Gold,2,1690,1690,0,1690,Mobiles & Tablets,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
100354713,01-10-2020,canceled,574844,Anex_Anex_AG-174 Jucier Blender Grinder,2,445,445,0,445,Appliances,Payaxis,Gross,60133,2020,Oct-20,488301,Mr.,Wallace,B,Henrich,M,46,"Henrich, Wallace",wallace.henrich@yahoo.com,11-10-2015,478-43-6707,209-649-0095,El Monte,Los Angeles,El Monte,CA,91734,West,wbhenrich,0
